,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,categories,list_publication_date,month
10,11,0,0,0,0,0593629981,9780593629987,Random House Audio,"The 22nd book in the Jack Ryan series. Ryan goes behind the Berlin Wall in 1985 to investigate an East German defector. Read by Scott Brick. 12 hours, 38 minutes unabridged.",0.00,TOM CLANCY: RED WINTER,Marc Cameron,by Marc Cameron,,https://storage.googleapis.com/du-prd/books/images/9780593422755.jpg,332,500,https://www.amazon.com/dp/0593422759?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 1]",January
11,12,0,0,0,0,0063204185,9780063204188,HarperAudio,"A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there. Read by Marin Ireland and Michael Urie. 11 hours, 16 minutes unabridged.",0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 1]",January
12,13,0,0,0,0,,9781508236610,Simon & Schuster Audio,"A movie icon recounts stories of her loves and career to a struggling magazine writer. Read by Alma Cuervo, Julia Whelan and Robin Miles. 12 hours, 10 minutes unabridged.",0.00,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,by Taylor Jenkins Reid,,https://storage.googleapis.com/du-prd/books/images/9781501161933.jpg,315,500,https://www.amazon.com/dp/1501161938?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 1]",January
13,14,0,0,0,0,,9781039413108,Podium Audio,"The 15th book in the Expeditionary Force series. Read by R.C. Bray. 19 hours, 22 minutes unabridged.",0.00,FAILURE MODE,Craig Alanson,by Craig Alanson,,https://storage.googleapis.com/du-prd/books/images/9781039413108.jpg,333,500,https://www.amazon.com/dp/1520126247?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 1]",January
14,15,0,0,0,0,,9781250887399,Macmillan Audio,"The 18th book in the Chief Inspector Gamache series. When an attic room that was sealed off 160 years ago is opened, an old enemy returns. Read by Robert Bathurst. 13 hours, 15 minutes unabridged.",0.00,A WORLD OF CURIOSITIES,Louise Penny,by Louise Penny,,https://storage.googleapis.com/du-prd/books/images/9781250145291.jpg,329,500,https://www.amazon.com/dp/1250145295?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 1]",January
15,1,0,0,0,0,,9781797145297,Simon & Schuster Audio,"A high school kid inherits a shed that is a portal to another world where good and evil are at war. Read by Seth Numrich and the author. 24 hours, 4 minutes unabridged.",0.00,FAIRY TALE,Stephen King,by Stephen King,,https://storage.googleapis.com/du-prd/books/images/9781668002179.jpg,329,500,https://www.amazon.com/dp/1668002175?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
16,2,0,0,0,0,0593507533,9780593507537,Random House Audio,"A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show. Read by Miranda Raison, Pandora Sykes and the author. 11 hours, 55 minutes unabridged.",0.00,LESSONS IN CHEMISTRY,Bonnie Garmus,by Bonnie Garmus,,https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg,328,500,https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
17,3,0,0,0,0,,9781797145082,Simon & Schuster Audio,"In the sequel to “It Ends With Us,” Lily deals with her jealous ex-husband as she reconnects with her first boyfriend. Read by Colin Donnell and Olivia Song. 8 hours, 40 minutes unabridged.",0.00,IT STARTS WITH US,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781668001226.jpg,322,500,https://www.amazon.com/dp/1668001225?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
18,4,0,0,0,0,0593607457,9780593607459,Random House Audio,"Two childhood friends follow in their fathers’ footsteps, which puts them on opposite sides of the law. Read by Michael Beck. 17 hours, 23 minutes unabridged.",0.00,THE BOYS FROM BILOXI,John Grisham,by John Grisham,,https://storage.googleapis.com/du-prd/books/images/9780385548922.jpg,329,500,https://www.amazon.com/dp/0385548923?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
19,5,0,0,0,0,,9780063252004,HarperAudio,"A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia. Read by Charlie Thurston. 21 hours, 3 minutes unabridged.",0.00,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
20,6,0,0,0,0,1508212694,9781508212690,Simon & Schuster Audio,"A battered wife raised in a violent home attempts to halt the cycle of abuse. Read by Olivia Song. 11 hours, 11 minutes unabridged.",0.00,IT ENDS WITH US,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781501110375.jpg,319,495,http://www.amazon.com/Ends-Us-Novel-Colleen-Hoover-ebook/dp/B0176M3U10?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
21,7,0,0,0,0,0593591631,9780593591635,Random House Audio,"Two friends find their partnership challenged in the world of video game design. Read by Jennifer Kim and Julian Cihi. 13 hours, 53 minutes unabridged.",0.00,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,by Gabrielle Zevin,,https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg,329,500,https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
22,8,0,0,0,0,,DBKADBL052088,Audible Studios,"Lowen Ashleigh is hired by the husband of an injured writer to complete her popular series and uncovers a horrifying truth. Read by Vanessa Johansson and Amy Landon. 8 hours, 10 minutes unabridged.",0.00,VERITY,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781791392796.jpg,324,500,https://www.amazon.com/dp/1791392792?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
23,9,0,0,0,0,0593614100,9780593614105,Random House Audio,"After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush. Read by Carrie Coon, Key Taw and the authors. 15 hours, 13 minutes unabridged.",0.00,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan,by Jodi Picoult and Jennifer Finney Boylan,,https://storage.googleapis.com/du-prd/books/images/9781984818386.jpg,328,500,https://www.amazon.com/dp/1984818384?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
24,10,0,0,0,0,1668602679,9781668602676,Hachette Audio,"Ballard and Bosch bury old resentments as they go after two killers. Read by Titus Welliver, Christine Lakin and Peter Giles. 9 hours, 37 minutes unabridged.",0.00,DESERT STAR,Michael Connelly,by Michael Connelly,,https://storage.googleapis.com/du-prd/books/images/9781668602676.jpg,500,500,https://www.amazon.com/dp/1668602687?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
25,11,0,0,0,0,0593629981,9780593629987,Random House Audio,"The 22nd book in the Jack Ryan series. Ryan goes behind the Berlin Wall in 1985 to investigate an East German defector. Read by Scott Brick. 12 hours, 38 minutes unabridged.",0.00,TOM CLANCY: RED WINTER,Marc Cameron,by Marc Cameron,,https://storage.googleapis.com/du-prd/books/images/9780593422755.jpg,332,500,https://www.amazon.com/dp/0593422759?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
26,12,0,0,0,0,0063204185,9780063204188,HarperAudio,"A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there. Read by Marin Ireland and Michael Urie. 11 hours, 16 minutes unabridged.",0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
27,13,0,0,0,0,,9781508236610,Simon & Schuster Audio,"A movie icon recounts stories of her loves and career to a struggling magazine writer. Read by Alma Cuervo, Julia Whelan and Robin Miles. 12 hours, 10 minutes unabridged.",0.00,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,by Taylor Jenkins Reid,,https://storage.googleapis.com/du-prd/books/images/9781501161933.jpg,315,500,https://www.amazon.com/dp/1501161938?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
28,14,0,0,0,0,,9781039413108,Podium Audio,"The 15th book in the Expeditionary Force series. Read by R.C. Bray. 19 hours, 22 minutes unabridged.",0.00,FAILURE MODE,Craig Alanson,by Craig Alanson,,https://storage.googleapis.com/du-prd/books/images/9781039413108.jpg,333,500,https://www.amazon.com/dp/1520126247?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
29,15,0,0,0,0,,9781250887399,Macmillan Audio,"The 18th book in the Chief Inspector Gamache series. When an attic room that was sealed off 160 years ago is opened, an old enemy returns. Read by Robert Bathurst. 13 hours, 15 minutes unabridged.",0.00,A WORLD OF CURIOSITIES,Louise Penny,by Louise Penny,,https://storage.googleapis.com/du-prd/books/images/9781250145291.jpg,329,500,https://www.amazon.com/dp/1250145295?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 8]",January
30,1,0,0,0,0,,9781797145297,Simon & Schuster Audio,"A high school kid inherits a shed that is a portal to another world where good and evil are at war. Read by Seth Numrich and the author. 24 hours, 4 minutes unabridged.",0.00,FAIRY TALE,Stephen King,by Stephen King,,https://storage.googleapis.com/du-prd/books/images/9781668002179.jpg,329,500,https://www.amazon.com/dp/1668002175?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
31,2,0,0,0,0,0593507533,9780593507537,Random House Audio,"A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show. Read by Miranda Raison, Pandora Sykes and the author. 11 hours, 55 minutes unabridged.",0.00,LESSONS IN CHEMISTRY,Bonnie Garmus,by Bonnie Garmus,,https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg,328,500,https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
32,3,0,0,0,0,,9781797145082,Simon & Schuster Audio,"In the sequel to “It Ends With Us,” Lily deals with her jealous ex-husband as she reconnects with her first boyfriend. Read by Colin Donnell and Olivia Song. 8 hours, 40 minutes unabridged.",0.00,IT STARTS WITH US,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781668001226.jpg,322,500,https://www.amazon.com/dp/1668001225?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
33,4,0,0,0,0,0593607457,9780593607459,Random House Audio,"Two childhood friends follow in their fathers’ footsteps, which puts them on opposite sides of the law. Read by Michael Beck. 17 hours, 23 minutes unabridged.",0.00,THE BOYS FROM BILOXI,John Grisham,by John Grisham,,https://storage.googleapis.com/du-prd/books/images/9780385548922.jpg,329,500,https://www.amazon.com/dp/0385548923?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
34,5,0,0,0,0,,9780063252004,HarperAudio,"A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia. Read by Charlie Thurston. 21 hours, 3 minutes unabridged.",0.00,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
35,6,0,0,0,0,1508212694,9781508212690,Simon & Schuster Audio,"A battered wife raised in a violent home attempts to halt the cycle of abuse. Read by Olivia Song. 11 hours, 11 minutes unabridged.",0.00,IT ENDS WITH US,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781501110375.jpg,319,495,http://www.amazon.com/Ends-Us-Novel-Colleen-Hoover-ebook/dp/B0176M3U10?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
36,7,0,0,0,0,0593591631,9780593591635,Random House Audio,"Two friends find their partnership challenged in the world of video game design. Read by Jennifer Kim and Julian Cihi. 13 hours, 53 minutes unabridged.",0.00,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,by Gabrielle Zevin,,https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg,329,500,https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
37,8,0,0,0,0,,DBKADBL052088,Audible Studios,"Lowen Ashleigh is hired by the husband of an injured writer to complete her popular series and uncovers a horrifying truth. Read by Vanessa Johansson and Amy Landon. 8 hours, 10 minutes unabridged.",0.00,VERITY,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781791392796.jpg,324,500,https://www.amazon.com/dp/1791392792?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
38,9,0,0,0,0,0593614100,9780593614105,Random House Audio,"After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush. Read by Carrie Coon, Key Taw and the authors. 15 hours, 13 minutes unabridged.",0.00,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan,by Jodi Picoult and Jennifer Finney Boylan,,https://storage.googleapis.com/du-prd/books/images/9781984818386.jpg,328,500,https://www.amazon.com/dp/1984818384?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
39,10,0,0,0,0,1668602679,9781668602676,Hachette Audio,"Ballard and Bosch bury old resentments as they go after two killers. Read by Titus Welliver, Christine Lakin and Peter Giles. 9 hours, 37 minutes unabridged.",0.00,DESERT STAR,Michael Connelly,by Michael Connelly,,https://storage.googleapis.com/du-prd/books/images/9781668602676.jpg,500,500,https://www.amazon.com/dp/1668602687?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
40,11,0,0,0,0,0593629981,9780593629987,Random House Audio,"The 22nd book in the Jack Ryan series. Ryan goes behind the Berlin Wall in 1985 to investigate an East German defector. Read by Scott Brick. 12 hours, 38 minutes unabridged.",0.00,TOM CLANCY: RED WINTER,Marc Cameron,by Marc Cameron,,https://storage.googleapis.com/du-prd/books/images/9780593422755.jpg,332,500,https://www.amazon.com/dp/0593422759?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
41,12,0,0,0,0,0063204185,9780063204188,HarperAudio,"A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there. Read by Marin Ireland and Michael Urie. 11 hours, 16 minutes unabridged.",0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
42,13,0,0,0,0,,9781508236610,Simon & Schuster Audio,"A movie icon recounts stories of her loves and career to a struggling magazine writer. Read by Alma Cuervo, Julia Whelan and Robin Miles. 12 hours, 10 minutes unabridged.",0.00,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,by Taylor Jenkins Reid,,https://storage.googleapis.com/du-prd/books/images/9781501161933.jpg,315,500,https://www.amazon.com/dp/1501161938?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
43,14,0,0,0,0,,9781039413108,Podium Audio,"The 15th book in the Expeditionary Force series. Read by R.C. Bray. 19 hours, 22 minutes unabridged.",0.00,FAILURE MODE,Craig Alanson,by Craig Alanson,,https://storage.googleapis.com/du-prd/books/images/9781039413108.jpg,333,500,https://www.amazon.com/dp/1520126247?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
44,15,0,0,0,0,,9781250887399,Macmillan Audio,"The 18th book in the Chief Inspector Gamache series. When an attic room that was sealed off 160 years ago is opened, an old enemy returns. Read by Robert Bathurst. 13 hours, 15 minutes unabridged.",0.00,A WORLD OF CURIOSITIES,Louise Penny,by Louise Penny,,https://storage.googleapis.com/du-prd/books/images/9781250145291.jpg,329,500,https://www.amazon.com/dp/1250145295?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 15]",January
45,1,0,0,0,0,,9781797145297,Simon & Schuster Audio,"A high school kid inherits a shed that is a portal to another world where good and evil are at war. Read by Seth Numrich and the author. 24 hours, 4 minutes unabridged.",0.00,FAIRY TALE,Stephen King,by Stephen King,,https://storage.googleapis.com/du-prd/books/images/9781668002179.jpg,329,500,https://www.amazon.com/dp/1668002175?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
46,2,0,0,0,0,0593507533,9780593507537,Random House Audio,"A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show. Read by Miranda Raison, Pandora Sykes and the author. 11 hours, 55 minutes unabridged.",0.00,LESSONS IN CHEMISTRY,Bonnie Garmus,by Bonnie Garmus,,https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg,328,500,https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
47,3,0,0,0,0,,9781797145082,Simon & Schuster Audio,"In the sequel to “It Ends With Us,” Lily deals with her jealous ex-husband as she reconnects with her first boyfriend. Read by Colin Donnell and Olivia Song. 8 hours, 40 minutes unabridged.",0.00,IT STARTS WITH US,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781668001226.jpg,322,500,https://www.amazon.com/dp/1668001225?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
48,4,0,0,0,0,0593607457,9780593607459,Random House Audio,"Two childhood friends follow in their fathers’ footsteps, which puts them on opposite sides of the law. Read by Michael Beck. 17 hours, 23 minutes unabridged.",0.00,THE BOYS FROM BILOXI,John Grisham,by John Grisham,,https://storage.googleapis.com/du-prd/books/images/9780385548922.jpg,329,500,https://www.amazon.com/dp/0385548923?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
49,5,0,0,0,0,,9780063252004,HarperAudio,"A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia. Read by Charlie Thurston. 21 hours, 3 minutes unabridged.",0.00,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
50,6,0,0,0,0,1508212694,9781508212690,Simon & Schuster Audio,"A battered wife raised in a violent home attempts to halt the cycle of abuse. Read by Olivia Song. 11 hours, 11 minutes unabridged.",0.00,IT ENDS WITH US,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781501110375.jpg,319,495,http://www.amazon.com/Ends-Us-Novel-Colleen-Hoover-ebook/dp/B0176M3U10?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
51,7,0,0,0,0,0593591631,9780593591635,Random House Audio,"Two friends find their partnership challenged in the world of video game design. Read by Jennifer Kim and Julian Cihi. 13 hours, 53 minutes unabridged.",0.00,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,by Gabrielle Zevin,,https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg,329,500,https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
52,8,0,0,0,0,,DBKADBL052088,Audible Studios,"Lowen Ashleigh is hired by the husband of an injured writer to complete her popular series and uncovers a horrifying truth. Read by Vanessa Johansson and Amy Landon. 8 hours, 10 minutes unabridged.",0.00,VERITY,Colleen Hoover,by Colleen Hoover,,https://storage.googleapis.com/du-prd/books/images/9781791392796.jpg,324,500,https://www.amazon.com/dp/1791392792?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
53,9,0,0,0,0,0593614100,9780593614105,Random House Audio,"After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush. Read by Carrie Coon, Key Taw and the authors. 15 hours, 13 minutes unabridged.",0.00,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan,by Jodi Picoult and Jennifer Finney Boylan,,https://storage.googleapis.com/du-prd/books/images/9781984818386.jpg,328,500,https://www.amazon.com/dp/1984818384?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
54,10,0,0,0,0,1668602679,9781668602676,Hachette Audio,"Ballard and Bosch bury old resentments as they go after two killers. Read by Titus Welliver, Christine Lakin and Peter Giles. 9 hours, 37 minutes unabridged.",0.00,DESERT STAR,Michael Connelly,by Michael Connelly,,https://storage.googleapis.com/du-prd/books/images/9781668602676.jpg,500,500,https://www.amazon.com/dp/1668602687?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
55,11,0,0,0,0,0593629981,9780593629987,Random House Audio,"The 22nd book in the Jack Ryan series. Ryan goes behind the Berlin Wall in 1985 to investigate an East German defector. Read by Scott Brick. 12 hours, 38 minutes unabridged.",0.00,TOM CLANCY: RED WINTER,Marc Cameron,by Marc Cameron,,https://storage.googleapis.com/du-prd/books/images/9780593422755.jpg,332,500,https://www.amazon.com/dp/0593422759?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
56,12,0,0,0,0,0063204185,9780063204188,HarperAudio,"A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there. Read by Marin Ireland and Michael Urie. 11 hours, 16 minutes unabridged.",0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
57,13,0,0,0,0,,9781508236610,Simon & Schuster Audio,"A movie icon recounts stories of her loves and career to a struggling magazine writer. Read by Alma Cuervo, Julia Whelan and Robin Miles. 12 hours, 10 minutes unabridged.",0.00,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,by Taylor Jenkins Reid,,https://storage.googleapis.com/du-prd/books/images/9781501161933.jpg,315,500,https://www.amazon.com/dp/1501161938?tag=NYTBSREV-20,,,,,,audio-fiction,"[2023, 1, 22]",January
